environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,107,0,0.0,0.0,17.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,108,0,0.0,0.0,17.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,109,1,0.0,0.6000000000000001,17.900000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,110,0,1.0,0.0,17.900000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,111,0,1.0,0.0,17.900000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,112,2,0.0,0.4,18.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,113,0,1.0,0.0,18.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,114,0,0.0,0.0,18.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,115,2,1.0,0.4,18.7
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,116,2,0.0,0.4,19.099999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,117,2,0.0,0.4,19.499999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,118,0,1.0,0.0,19.499999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,119,0,1.0,0.0,19.499999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,120,0,1.0,0.0,19.499999999999996
